Freq.	V(output)/V(input)
3.46736850452528e+005	(3.06888606539425e+001dB,1.27310835675306e+002°)
3.54813389233571e+005	(3.05182000711589e+001dB,1.26381116699722e+002°)
3.63078054770097e+005	(3.03459883837626e+001dB,1.25470622157542e+002°)
3.71535229097168e+005	(3.01723088514319e+001dB,1.24578964601404e+002°)
3.80189396320557e+005	(2.99972403177150e+001dB,1.23705751836137e+002°)
3.89045144994276e+005	(2.98208573924665e+001dB,1.22850588385828e+002°)
3.98107170553493e+005	(2.96432306351112e+001dB,1.22013076805198e+002°)
4.07380277804108e+005	(2.94644267371446e+001dB,1.21192818846215e+002°)
4.16869383470331e+005	(2.92845087025389e+001dB,1.20389416490708e+002°)
4.26579518801588e+005	(2.91035360249517e+001dB,1.19602472859504e+002°)
4.36515832240161e+005	(2.89215648608430e+001dB,1.18831593008224e+002°)
4.46683592150958e+005	(2.87386481977867e+001dB,1.18076384619472e+002°)
4.57088189614870e+005	(2.85548360174206e+001dB,1.17336458600615e+002°)
4.67735141287193e+005	(2.83701754526220e+001dB,1.16611429595864e+002°)
4.78630092322633e+005	(2.81847109386096e+001dB,1.15900916420814e+002°)
4.89778819368440e+005	(2.79984843577812e+001dB,1.15204542427028e+002°)
5.01187233627266e+005	(2.78115351781772e+001dB,1.14521935803751e+002°)
5.12861383991359e+005	(2.76239005855392e+001dB,1.13852729823256e+002°)
5.24807460249766e+005	(2.74356156089888e+001dB,1.13196563035828e+002°)
5.37031796370246e+005	(2.72467132404037e+001dB,1.12553079419900e+002°)
5.49540873857618e+005	(2.70572245476093e+001dB,1.11921928492370e+002°)
5.62341325190342e+005	(2.68671787815344e+001dB,1.11302765383674e+002°)
5.75439937337150e+005	(2.66766034775053e+001dB,1.10695250881804e+002°)
5.88843655355582e+005	(2.64855245508723e+001dB,1.10099051449012e+002°)
6.02559586074350e+005	(2.62939663871742e+001dB,1.09513839214646e+002°)
6.16595001861474e+005	(2.61019519270577e+001dB,1.08939291947157e+002°)
6.30957344480185e+005	(2.59095027461723e+001dB,1.08375093008067e+002°)
6.45654229034647e+005	(2.57166391302649e+001dB,1.07820931290360e+002°)
6.60693448007588e+005	(2.55233801456966e+001dB,1.07276501143521e+002°)
6.76082975391973e+005	(2.53297437056032e+001dB,1.06741502287203e+002°)
6.91830970918928e+005	(2.51357466319159e+001dB,1.06215639715286e+002°)
7.07945784384129e+005	(2.49414047134536e+001dB,1.05698623591900e+002°)
7.24435960074981e+005	(2.47467327602919e+001dB,1.05190169140801e+002°)
7.41310241300908e+005	(2.45517446546061e+001dB,1.04689996529331e+002°)
7.58577575029174e+005	(2.43564533981784e+001dB,1.04197830748060e+002°)
7.76247116628682e+005	(2.41608711567508e+001dB,1.03713401487058e+002°)
7.94328234724271e+005	(2.39650093013964e+001dB,1.03236443009651e+002°)
8.12830516164089e+005	(2.37688784470753e+001dB,1.02766694024389e+002°)
8.31763771102660e+005	(2.35724884885289e+001dB,1.02303897555893e+002°)
8.51138038202365e+005	(2.33758486336623e+001dB,1.01847800815132e+002°)
8.70963589956069e+005	(2.31789674345529e+001dB,1.01398155069626e+002°)
8.91250938133734e+005	(2.29818528162171e+001dB,1.00954715514013e+002°)
9.12010839355898e+005	(2.27845121032576e+001dB,1.00517241141343e+002°)
9.33254300796979e+005	(2.25869520445078e+001dB,1.00085494615432e+002°)
9.54992586021423e+005	(2.23891788357803e+001dB,9.96592421445418e+001°)
9.77237220955797e+005	(2.21911981408229e+001dB,9.92382533566395e+001°)
9.99999999999987e+005	(2.19930151105748e+001dB,9.88223011764398e+001°)
1.02329299228074e+006	(2.17946344008113e+001dB,9.84111617044080e+001°)
1.04712854805089e+006	(2.15960601882605e+001dB,9.80046140978815e+001°)
1.07151930523759e+006	(2.13972961852668e+001dB,9.76024404544433e+001°)
1.09647819614317e+006	(2.11983456530737e+001dB,9.72044256976637e+001°)
1.12201845430195e+006	(2.09992114137891e+001dB,9.68103574653153e+001°)
1.14815362149687e+006	(2.07998958610979e+001dB,9.64200260001473e+001°)
1.17489755493951e+006	(2.06004009697744e+001dB,9.60332240433056e+001°)
1.20226443461740e+006	(2.04007283040493e+001dB,9.56497467304665e+001°)
1.23026877081236e+006	(2.02008790248788e+001dB,9.52693914907601e+001°)
1.25892541179415e+006	(2.00008538961597e+001dB,9.48919579485401e+001°)
1.28824955169312e+006	(1.98006532899326e+001dB,9.45172478280694e+001°)
1.31825673855639e+006	(1.96002771906102e+001dB,9.41450648611818e+001°)
1.34896288259163e+006	(1.93997251982663e+001dB,9.37752146979816e+001°)
1.38038426460287e+006	(1.91989965310163e+001dB,9.34075048206498e+001°)
1.41253754462273e+006	(1.89980900265217e+001dB,9.30417444604235e+001°)
1.44543977074591e+006	(1.87970041426421e+001dB,9.26777445178205e+001°)
1.47910838816819e+006	(1.85957369572639e+001dB,9.23153174861895e+001°)
1.51356124843619e+006	(1.83942861673259e+001dB,9.19542773786666e+001°)
1.54881661891246e+006	(1.81926490870659e+001dB,9.15944396586316e+001°)
1.58489319246109e+006	(1.79908226455073e+001dB,9.12356211737590e+001°)
1.62181009735891e+006	(1.77888033832059e+001dB,9.08776400937731e+001°)
1.65958690743754e+006	(1.75865874482735e+001dB,9.05203158520183e+001°)
1.69824365246172e+006	(1.73841705916966e+001dB,9.01634690909722e+001°)
1.73780082874935e+006	(1.71815481619672e+001dB,8.98069216118343e+001°)
1.77827941003890e+006	(1.69787150990400e+001dB,8.94504963283338e+001°)
1.81970085860996e+006	(1.67756659276336e+001dB,8.90940172249136e+001°)
1.86208713666284e+006	(1.65723947498910e+001dB,8.87373093194556e+001°)
1.90546071796322e+006	(1.63688952374149e+001dB,8.83801986307275e+001°)
1.94984459975802e+006	(1.61651606226955e+001dB,8.80225121507371e+001°)
1.99526231496885e+006	(1.59611836899468e+001dB,8.76640778222036e+001°)
2.04173794466950e+006	(1.57569567653698e+001dB,8.73047245213505e+001°)
2.08929613085401e+006	(1.55524717068618e+001dB,8.69442820462577e+001°)
2.13796208950220e+006	(1.53477198931929e+001dB,8.65825811110036e+001°)
2.18776162394952e+006	(1.51426922126707e+001dB,8.62194533458544e+001°)
2.23872113856831e+006	(1.49373790513182e+001dB,8.58547313037634e+001°)
2.29086765276774e+006	(1.47317702805912e+001dB,8.54882484734551e+001°)
2.34422881531989e+006	(1.45258552446636e+001dB,8.51198392993864e+001°)
2.39883291901946e+006	(1.43196227473131e+001dB,8.47493392088769e+001°)
2.45470891568499e+006	(1.41130610384409e+001dB,8.43765846467269e+001°)
2.51188643150954e+006	(1.39061578002649e+001dB,8.40014131176357e+001°)
2.57039578276883e+006	(1.36989001332278e+001dB,8.36236632367512e+001°)
2.63026799189534e+006	(1.34912745416665e+001dB,8.32431747886875e+001°)
2.69153480392688e+006	(1.32832669192930e+001dB,8.28597887953519e+001°)
2.75422870333813e+006	(1.30748625345441e+001dB,8.24733475929265e+001°)
2.81838293126441e+006	(1.28660460158579e+001dB,8.20836949183547e+001°)
2.88403150312656e+006	(1.26568013369467e+001dB,8.16906760056874e+001°)
2.95120922666634e+006	(1.24471118021355e+001dB,8.12941376926221e+001°)
3.01995172040197e+006	(1.22369600318473e+001dB,8.08939285376032e+001°)
3.09029543251354e+006	(1.20263279483189e+001dB,8.04898989477842e+001°)
3.16227766016833e+006	(1.18151967616402e+001dB,8.00819013182146e+001°)
3.23593656929623e+006	(1.16035469562163e+001dB,7.96697901825219e+001°)
3.31131121482586e+006	(1.13913582777596e+001dB,7.92534223754119e+001°)
3.38844156139197e+006	(1.11786097209264e+001dB,7.88326572072214e+001°)
3.46736850452526e+006	(1.09652795177223e+001dB,7.84073566507833e+001°)
3.54813389233570e+006	(1.07513451268059e+001dB,7.79773855407898e+001°)
3.63078054770096e+006	(1.05367832238318e+001dB,7.75426117858155e+001°)
3.71535229097167e+006	(1.03215696929799e+001dB,7.71029065931160e+001°)
3.80189396320555e+006	(1.01056796198274e+001dB,7.66581447062608e+001°)
3.89045144994275e+006	(9.88908728572853e+000dB,7.62082046555877e+001°)
3.98107170553491e+006	(9.67176616387280e+000dB,7.57529690214178e+001°)
4.07380277804106e+006	(9.45368891720354e+000dB,7.52923247098746e+001°)
4.16869383470329e+006	(9.23482739838240e+000dB,7.48261632410737e+001°)
4.26579518801586e+006	(9.01515265199386e+000dB,7.43543810493579e+001°)
4.36515832240159e+006	(8.79463491918899e+000dB,7.38768797951406e+001°)
4.46683592150956e+006	(8.57324364497230e+000dB,7.33935666878254e+001°)
4.57088189614868e+006	(8.35094748833967e+000dB,7.29043548191292e+001°)
4.67735141287191e+006	(8.12771433547712e+000dB,7.24091635060341e+001°)
4.78630092322631e+006	(7.90351131623147e+000dB,7.19079186424298e+001°)
4.89778819368438e+006	(7.67830482406291e+000dB,7.14005530583881e+001°)
5.01187233627264e+006	(7.45206053968681e+000dB,7.08870068858428e+001°)
5.12861383991357e+006	(7.22474345860694e+000dB,7.03672279293124e+001°)
5.24807460249764e+006	(6.99631792273536e+000dB,6.98411720401125e+001°)
5.37031796370244e+006	(6.76674765628408e+000dB,6.93088034923643e+001°)
5.49540873857616e+006	(6.53599580610112e+000dB,6.87700953589377e+001°)
5.62341325190340e+006	(6.30402498660825e+000dB,6.82250298852782e+001°)
5.75439937337148e+006	(6.07079732947861e+000dB,6.76735988589203e+001°)
5.88843655355579e+006	(5.83627453817105e+000dB,6.71158039723255e+001°)
6.02559586074348e+006	(5.60041794741235e+000dB,6.65516571765245e+001°)
6.16595001861472e+006	(5.36318858769028e+000dB,6.59811810228869e+001°)
6.30957344480183e+006	(5.12454725478801e+000dB,6.54044089902272e+001°)
6.45654229034645e+006	(4.88445458435532e+000dB,6.48213857943248e+001°)
6.60693448007585e+006	(4.64287113147291e+000dB,6.42321676768259e+001°)
6.76082975391971e+006	(4.39975745512484e+000dB,6.36368226704462e+001°)
6.91830970918925e+006	(4.15507420744890e+000dB,6.30354308372887e+001°)
7.07945784384126e+006	(3.90878222758761e+000dB,6.24280844771338e+001°)
7.24435960074978e+006	(3.66084263991326e+000dB,6.18148883024945e+001°)
7.41310241300905e+006	(3.41121695634891e+000dB,6.11959595773077e+001°)
7.58577575029171e+006	(3.15986718245514e+000dB,6.05714282162222e+001°)
7.76247116628679e+006	(2.90675592689956e+000dB,5.99414368415182e+001°)
7.94328234724268e+006	(2.65184651387325e+000dB,5.93061407948953e+001°)
8.12830516164086e+006	(2.39510309796674e+000dB,5.86657081015203e+001°)
8.31763771102657e+006	(2.13649078096822e+000dB,5.80203193840429e+001°)
8.51138038202362e+006	(1.87597572999939e+000dB,5.73701677244709e+001°)
8.70963589956066e+006	(1.61352529636063e+000dB,5.67154584722358e+001°)
8.91250938133731e+006	(1.34910813441795e+000dB,5.60564089970728e+001°)
9.12010839355894e+006	(1.08269431983042e+000dB,5.53932483857839e+001°)
9.33254300796975e+006	(8.14255466388770e-001dB,5.47262170823782e+001°)
9.54992586021420e+006	(5.43764840715688e-001dB,5.40555664715820e+001°)
9.77237220955794e+006	(2.71197474065084e-001dB,5.33815584061869e+001°)
1.00000000000000e+007	(-3.46972954672484e-003dB,5.27044646792212e+001°)
