Freq.,Vout.,Phase.
1.25594321575479e+003,2.70012617777114e+001,-1.49588258421104e+000
1.58113883008419e+003,2.69948615177427e+001,-2.82452624972907e+000
1.99053585276749e+003,2.69840724544376e+001,-4.30121995406124e+000
2.50593616813636e+003,2.69666074384117e+001,-6.00223679459449e+000
3.15478672240097e+003,2.69388003793701e+001,-8.01350651929143e+000
3.97164117362141e+003,2.68949058379859e+001,-1.04330069936940e+001
5.00000000000001e+003,2.68260790194156e+001,-1.33718375300858e+001
6.29462705897085e+003,2.67189885874943e+001,-1.69524918912148e+001
7.92446596230558e+003,2.65541371099778e+001,-2.13019144476381e+001
9.97631157484441e+003,2.63042689273799e+001,-2.65362084439330e+001
1.25594321575479e+004,2.59337889242382e+001,-3.27347750278481e+001
1.58113883008419e+004,2.54006978905256e+001,-3.99066908795822e+001
1.99053585276749e+004,2.46623855884901e+001,-4.79625596672958e+001
2.50593616813637e+004,2.36845967170562e+001,-5.67147290549321e+001
3.15478672240097e+004,2.24493849019262e+001,-6.59218022190867e+001
3.97164117362142e+004,2.09564335452665e+001,-7.53626053765852e+001
5.00000000000001e+004,1.92159696995367e+001,-8.48956253480512e+001
6.29462705897085e+004,1.72376819094175e+001,-9.44667119583547e+001
7.92446596230558e+004,1.50225156644142e+001,-1.04063813380133e+002
9.97631157484442e+004,1.25618893616587e+001,-1.13648171617211e+002
1.25594321575479e+005,9.84472962008161e+000,-1.23102028179753e+002
1.58113883008419e+005,6.86849639072303e+000,-1.32225736443393e+002
1.99053585276749e+005,3.64746368323362e+000,-1.40790035387907e+002
2.50593616813637e+005,2.12970277299420e-001,-1.48611766023003e+002
3.15478672240097e+005,-3.39376368726414e+000,-1.55607081507406e+002
3.97164117362142e+005,-7.13095062288303e+000,-1.61800538941525e+002
5.00000000000000e+005,-1.09629531930880e+001,-1.67301818478570e+002
Step,Information:,Run=60,Run:,60/100
5.00000000000000e+000,-2.22423043881748e+000,-1.54183257506128e+002
6.29462705897084e+000,2.96399215804014e+000,-1.66013233489734e+002
7.92446596230557e+000,7.79248672007130e+000,1.79624104951883e+002
9.97631157484440e+000,1.21404730804246e+001,1.62995730703208e+002
1.25594321575479e+001,1.58967867920468e+001,1.44690145260580e+002
1.58113883008419e+001,1.89887887199222e+001,1.25594236112225e+002
1.99053585276749e+001,2.14060344560058e+001,1.06736593170717e+002
2.50593616813636e+001,2.32036167569075e+001,8.90538413221350e+001
3.15478672240097e+001,2.44826830984687e+001,7.32015188858403e+001
3.97164117362141e+001,2.53608153904811e+001,5.94926272021482e+001
5.00000000000000e+001,2.59476178979411e+001,4.79515473188868e+001
6.29462705897084e+001,2.63322416506026e+001,3.84169678389073e+001
7.92446596230557e+001,2.65810232335477e+001,3.06377309213309e+001
9.97631157484440e+001,2.67405154658624e+001,2.43388879963759e+001
1.25594321575479e+002,2.68421609404313e+001,1.92585536553453e+001
1.58113883008419e+002,2.69066750434090e+001,1.51642957212484e+001
1.99053585276749e+002,2.69474859273560e+001,1.18575944527055e+001
2.50593616813636e+002,2.69732022088599e+001,9.17227129286933e+000
3.15478672240097e+002,2.69892943424175e+001,6.97033853544622e+000
3.97164117362141e+002,2.69992036680298e+001,5.13706916027849e+000
5.00000000000000e+002,2.70050563270323e+001,3.57612222254514e+000
6.29462705897084e+002,2.70081106417941e+001,2.20504412693620e+000
7.92446596230557e+002,2.70090242189491e+001,9.51209189702380e-001
9.97631157484441e+002,2.70079943805310e+001,-2.51855563256157e-001
1.25594321575479e+003,2.70048008690735e+001,-1.46786282430244e+000
1.58113883008419e+003,2.69987601438447e+001,-2.76098296357274e+000
1.99053585276749e+003,2.69885830506576e+001,-4.19897380095365e+000
2.50593616813636e+003,2.69721097811436e+001,-5.85625136983093e+000
3.15478672240097e+003,2.69458765321196e+001,-7.81681456518642e+000
3.97164117362141e+003,2.69044486148768e+001,-1.01767139931722e+001
5.00000000000001e+003,2.68394433768566e+001,-1.30453531812834e+001
6.29462705897085e+003,2.67381870755044e+001,-1.65442477431320e+001
7.92446596230558e+003,2.65820549802165e+001,-2.08009519011058e+001
9.97631157484441e+003,2.63448191036809e+001,-2.59350620026840e+001
1.25594321575479e+004,2.59918420218778e+001,-3.20337703108955e+001
1.58113883008419e+004,2.54815619364493e+001,-3.91187685726011e+001
1.99053585276749e+004,2.47707163155474e+001,-4.71161157005539e+001
2.50593616813637e+004,2.38230111986752e+001,-5.58511912602394e+001
3.15478672240097e+004,2.26175034876010e+001,-6.50869887638617e+001
3.97164117362142e+004,2.11510002347046e+001,-7.45956579601577e+001
5.00000000000001e+004,1.94319605592163e+001,-8.42214767977305e+001
6.29462705897085e+004,1.74696724783482e+001,-9.38948870411071e+001
7.92446596230558e+004,1.52656606746800e+001,-1.03591820326997e+002
9.97631157484442e+004,1.28123513397644e+001,-1.13266223439340e+002
1.25594321575479e+005,1.00997188931989e+001,-1.22797022612592e+002
1.58113883008419e+005,7.12612754572212e+000,-1.31983958639458e+002
1.99053585276749e+005,3.90655211287157e+000,-1.40598769986313e+002
2.50593616813637e+005,4.72825458608684e-001,-1.48460091775289e+002
3.15478672240097e+005,-3.13351692273115e+000,-1.55486069343077e+002
3.97164117362142e+005,-6.87050472562431e+000,-1.61703077248104e+002
5.00000000000000e+005,-1.07024027996912e+001,-1.67222278420057e+002
Step,Information:,Run=61,Run:,61/100
5.00000000000000e+000,-2.16819966001048e+000,-1.54128298863457e+002
6.29462705897084e+000,3.02559364269227e+000,-1.65933565692455e+002
7.92446596230557e+000,7.86082296682416e+000,1.79711289966310e+002
9.97631157484440e+000,1.22154923505270e+001,1.63069020154857e+002
1.25594321575479e+001,1.59767195140773e+001,1.44729247837258e+002
1.58113883008419e+001,1.90704112641411e+001,1.25587681837338e+002
1.99053585276749e+001,2.14858307659717e+001,1.06686289885049e+002
2.50593616813636e+001,2.32790823117005e+001,8.89725144679651e+001
3.15478672240097e+001,2.45528737755905e+001,7.31055162993478e+001
3.97164117362141e+001,2.54260410503308e+001,5.93957269505021e+001
5.00000000000000e+001,2.60088084474999e+001,4.78625277136004e+001
6.29462705897084e+001,2.63904402811236e+001,3.83400652496169e+001
7.92446596230557e+001,2.66371298374793e+001,3.05741396084248e+001
9.97631157484440e+001,2.67952134744563e+001,2.42881626025827e+001
1.25594321575479e+002,2.68959335810509e+001,1.92195678614413e+001
1.58113883008419e+002,2.69598499809570e+001,1.51357966622955e+001
1.99053585276749e+002,2.70002801591350e+001,1.18384881226298e+001
2.50593616813636e+002,2.70257580588652e+001,9.16175595371726e+000
3.15478672240097e+002,2.70417057169591e+001,6.96796306578599e+000
3.97164117362141e+002,2.70515345087323e+001,5.14276112504152e+000
5.00000000000000e+002,2.70573536770438e+001,3.59021023481874e+000
6.29462705897084e+002,2.70604144981469e+001,2.22828780815276e+000
7.92446596230557e+002,2.70613760285374e+001,9.84844223503501e-001
9.97631157484441e+002,2.70604458900484e+001,-2.06052684345122e-001
1.25594321575479e+003,2.70574251520830e+001,-1.40748743898430e+000
1.58113883008419e+003,2.70516670567741e+001,-2.68289113877894e+000
1.99053585276749e+003,2.70419421700591e+001,-4.09914972561410e+000
2.50593616813636e+003,2.70261850857346e+001,-5.72966264878440e+000
3.15478672240097e+003,2.70010786380570e+001,-7.65727948743909e+000
3.97164117362141e+003,2.69614117952754e+001,-9.97683303719710e+000
5.00000000000001e+003,2.68991344688016e+001,-1.27966069758329e+001
6.29462705897085e+003,2.68020482043089e+001,-1.62374419176072e+001
7.92446596230558e+003,2.66521649310436e+001,-2.04272848630120e+001
9.97631157484441e+003,2.64240196474548e+001,-2.54881374811628e+001
1.25594321575479e+004,2.60837134076610e+001,-3.15126922103620e+001
1.58113883008419e+004,2.55900799516193e+001,-3.85317704345826e+001
1.99053585276749e+004,2.48994817162962e+001,-4.64829830225898e+001
2.50593616813637e+004,2.39742128021148e+001,-5.52019903762640e+001
3.15478672240097e+004,2.27911309353848e+001,-6.44560439613695e+001
3.97164117362142e+004,2.13448312094419e+001,-7.40132234835766e+001
5.00000000000001e+004,1.96423297098746e+001,-8.37075994602762e+001
6.29462705897085e+004,1.76925055326684e+001,-9.34579740716533e+001
7.92446596230558e+004,1.54972567103107e+001,-1.03230919196047e+002
9.97631157484442e+004,1.30497485518923e+001,-1.12974565911904e+002
1.25594321575479e+005,1.03407486276228e+001,-1.22565131212580e+002
1.58113883008419e+005,7.36931369735329e+000,-1.31801797914230e+002
1.99053585276749e+005,4.15095752143760e+000,-1.40457041854383e+002
2.50593616813637e+005,7.17894078541473e-001,-1.48350885933137e+002
3.15478672240097e+005,-2.88809641016179e+000,-1.55403052650546e+002
3.97164117362142e+005,-6.62490037684375e+000,-1.61641401935706e+002
5.00000000000000e+005,-1.04567052211325e+001,-1.67178373048071e+002
Step,Information:,Run=62,Run:,62/100
5.00000000000000e+000,-4.55943826610078e+000,-1.52181080868879e+002
6.29462705897084e+000,7.08957894182306e-001,-1.63002990459048e+002
7.92446596230557e+000,5.65638367097078e+000,-1.76434720622600e+002
9.97631157484440e+000,1.01620928182118e+001,1.67710156334421e+002
1.25594321575479e+001,1.41075711945303e+001,1.49925750376619e+002
1.58113883008419e+001,1.74041640496514e+001,1.31028544131975e+002
1.99053585276749e+001,2.00205417368763e+001,1.12038850866241e+002
2.50593616813636e+001,2.19933743593234e+001,9.39553815777730e+001
3.15478672240097e+001,2.34135888311810e+001,7.75371965259005e+001
3.97164117362141e+001,2.43974977895987e+001,6.32007279824498e+001
5.00000000000000e+001,2.50593511370415e+001,5.10468100354058e+001
6.29462705897084e+001,2.54951751350030e+001,4.09579140174937e+001
7.92446596230557e+001,2.57779542585735e+001,3.27008575406830e+001
9.97631157484440e+001,2.59596170458575e+001,2.60026235425036e+001
1.25594321575479e+002,2.60755507056910e+001,2.05950722997931e+001
1.58113883008419e+002,2.61492037514602e+001,1.62363178537916e+001
1.99053585276749e+002,2.61958329629134e+001,1.27178997158260e+001
2.50593616813636e+002,2.62252443972447e+001,9.86449075677296e+000
3.15478672240097e+002,2.62436825546956e+001,7.53023333454447e+000
3.97164117362141e+002,2.62550857142348e+001,5.59390028591569e+000
5.00000000000000e+002,2.62618986773077e+001,3.95393701410652e+000
6.29462705897084e+002,2.62655855280174e+001,2.52381885396966e+000
7.92446596230557e+002,2.62669397771010e+001,1.22784190556731e+000
9.97631157484441e+002,2.62662535582722e+001,-2.68365128223361e-003
1.25594321575479e+003,2.62633805195546e+001,-1.23293050742531e+000
1.58113883008419e+003,2.62577058323616e+001,-2.52784867459407e+000
1.99053585276749e+003,2.62480182774551e+001,-3.95534705774025e+000
2.50593616813636e+003,2.62322610685334e+001,-5.58939874572218e+000
3.15478672240097e+003,2.62071184198496e+001,-7.51299648380308e+000
3.97164117362141e+003,2.61673749523628e+001,-9.82067297506463e+000
5.00000000000001e+003,2.61049724675327e+001,-1.26199161344011e+001
6.29462705897085e+003,2.60077056112331e+001,-1.60301703905185e+001
7.92446596230558e+003,2.58575939818187e+001,-2.01772149207921e+001
9.97631157484441e+003,2.56292268901435e+001,-2.51798737665482e+001
1.25594321575479e+004,2.52888733003759e+001,-3.11263987500979e+001
1.58113883008419e+004,2.47957664574179e+001,-3.80418056775300e+001
1.99053585276749e+004,2.41070660040295e+001,-4.58568895345704e+001
2.50593616813637e+004,2.31864300333940e+001,-5.44005984812813e+001
3.15478672240097e+004,2.20127442068789e+001,-6.34354575116585e+001
3.97164117362142e+004,2.05832758580186e+001,-7.27291697705497e+001
5.00000000000001e+004,1.89082103210451e+001,-8.21225679181629e+001
6.29462705897085e+004,1.69997134935424e+001,-9.15517940309608e+001
7.92446596230558e+004,1.48622142946157e+001,-1.01014528229494e+002
9.97631157484442e+004,1.24891502285123e+001,-1.10503099554266e+002
1.25594321575479e+005,9.86773122557751e+000,-1.19941516020674e+002
1.58113883008419e+005,6.98939267333483e+000,-1.29162068755733e+002
1.99053585276749e+005,3.86011202991201e+000,-1.37939152638664e+002
2.50593616813637e+005,5.04166523689294e-001,-1.46062556840503e+002
3.15478672240097e+005,-3.04061289307990e+000,-1.53405195258093e+002
3.97164117362142e+005,-6.73209729274742e+000,-1.59950581898776e+002
5.00000000000000e+005,-1.05320577074803e+001,-1.65780071934668e+002
Step,Information:,Run=63,Run:,63/100
5.00000000000000e+000,-5.25002797563083e+000,-1.50117040425144e+002
6.29462705897084e+000,6.85361071690022e-002,-1.60538782496347e+002
7.92446596230557e+000,5.08568373472196e+000,-1.73566146273678e+002
9.97631157484440e+000,9.68268739399407e+000,1.70937382267446e+002
1.25594321575479e+001,1.37388274844583e+001,1.53403640813316e+002
1.58113883008419e+001,1.71576915678403e+001,1.34594688837240e+002
1.99053585276749e+001,1.98961036857141e+001,1.15509393725782e+002
2.50593616813636e+001,2.19789784253563e+001,9.71694714794150e+001
3.15478672240097e+001,2.34896897330332e+001,8.03891179092565e+001
3.97164117362141e+001,2.45425364111866e+001,6.56467925307262e+001
5.00000000000000e+001,2.52538937658522e+001,5.30925070873614e+001
6.29462705897084e+001,2.57237744150117e+001,4.26384691083710e+001
7.92446596230557e+001,2.60292957299696e+001,3.40645498121208e+001
9.97631157484440e+001,2.62258440105795e+001,2.70998862851666e+001
1.25594321575479e+002,2.63513929112407e+001,2.14726928596987e+001
1.58113883008419e+002,2.64312035363737e+001,1.69350208338805e+001
1.99053585276749e+002,2.64817535687095e+001,1.32718232849731e+001
2.50593616813636e+002,2.65136513672935e+001,1.03015761689297e+001
3.15478672240097e+002,2.65336603565244e+001,7.87297082975102e+000
3.97164117362141e+002,2.65460507503439e+001,5.86014643868503e+000
5.00000000000000e+002,2.65534775936167e+001,4.15767251577125e+000
6.29462705897084e+002,2.65575363433625e+001,2.67579580324541e+000
7.92446596230557e+002,2.65591003470093e+001,1.33610828106364e+000
9.97631157484441e+002,2.65585068752000e+001,6.76221723121920e-002
1.25594321575479e+003,2.65556296300916e+001,-1.19683468182480e+000
1.58113883008419e+003,2.65498531139957e+001,-2.52400888022828e+000
1.99053585276749e+003,2.65399447851374e+001,-3.98348639525686e+000
2.50593616813636e+003,2.65238018644333e+001,-5.65086760317929e+000
3.15478672240097e+003,2.64980294384998e+001,-7.61077377062333e+000
3.97164117362141e+003,2.64572863526856e+001,-9.95938739317397e+000
5.00000000000001e+003,2.63933233532238e+001,-1.28058326180350e+001
6.29462705897085e+003,2.62936572532745e+001,-1.62710476320282e+001
7.92446596230558e+003,2.61399267543688e+001,-2.04818903694307e+001
9.97631157484441e+003,2.59062448668606e+001,-2.55574062186370e+001
1.25594321575479e+004,2.55583708952885e+001,-3.15846868327885e+001
1.58113883008419e+004,2.50551361126794e+001,-3.85859398773224e+001
1.99053585276749e+004,2.43535931493905e+001,-4.64880841512363e+001
2.50593616813637e+004,2.34176792780101e+001,-5.51168805151356e+001
3.15478672240097e+004,2.22267580327052e+001,-6.42344496717858e+001
3.97164117362142e+004,2.07783155181591e+001,-7.36113290762452e+001
5.00000000000001e+004,1.90820780708665e+001,-8.30920056270242e+001
6.29462705897085e+004,1.71490520256745e+001,-9.26128336478296e+001
7.92446596230558e+004,1.49822959209280e+001,-1.02164557505747e+002
9.97631157484442e+004,1.25745357170100e+001,-1.11724602215497e+002
1.25594321575479e+005,9.91381839139047e+000,-1.21197915500061e+002
1.58113883008419e+005,6.99426294647121e+000,-1.30401720666064e+002
1.99053585276749e+005,3.82560155236285e+000,-1.39107398616056e+002
2.50593616813637e+005,4.35441343101468e-001,-1.47115525059304e+002
3.15478672240097e+005,-3.13662503880606e+000,-1.54317757599362e+002
3.97164117362142e+005,-6.84839767953534e+000,-1.60716121669507e+002
5.00000000000000e+005,-1.06626552647215e+001,-1.66405164845857e+002
Step,Information:,Run=64,Run:,64/100
5.00000000000000e+000,-4.14820149752268e+000,-1.51356416777488e+002
6.29462705897084e+000,1.12575952127426e+000,-1.62368780816587e+002
7.92446596230557e+000,6.07552942713786e+000,-1.75957025600941e+002
9.97631157484440e+000,1.05812547713896e+001,1.68061217420711e+002
1.25594321575479e+001,1.45251234391309e+001,1.50176730845532e+002
1.58113883008419e+001,1.78191175168486e+001,1.31203018724564e+002
1.99053585276749e+001,2.04324994193200e+001,1.12157175856224e+002
2.50593616813636e+001,2.24024273932368e+001,9.40341746656510e+001
3.15478672240097e+001,2.38201446989063e+001,7.75890516063735e+001
3.97164117362141e+001,2.48020928979017e+001,6.32344656097392e+001
5.00000000000000e+001,2.54625078410540e+001,5.10681760108271e+001
6.29462705897084e+001,2.58973272058473e+001,4.09704219024335e+001
7.92446596230557e+001,2.61794280007568e+001,3.27065202343341e+001
9.97631157484440e+001,2.63606426157276e+001,2.60024748126121e+001
1.25594321575479e+002,2.64762835166860e+001,2.05894911653094e+001
1.58113883008419e+002,2.65497453346940e+001,1.62252078314682e+001
1.99053585276749e+002,2.65962474281394e+001,1.27007721654930e+001
2.50593616813636e+002,2.66255699900568e+001,9.84048631071234e+000
3.15478672240097e+002,2.66439389756402e+001,7.49810111493741e+000
3.97164117362141e+002,2.66552779928653e+001,5.55194453118899e+000
5.00000000000000e+002,2.66620181101104e+001,3.89993429226506e+000
6.29462705897084e+002,2.66656077525315e+001,2.45490500824174e+000
7.92446596230557e+002,2.66668195246735e+001,1.14036530538248e+000
9.97631157484441e+002,2.66659149633112e+001,-1.13347533743131e-001
1.25594321575479e+003,2.66627009663433e+001,-1.37260863768577e+000
1.58113883008419e+003,2.66564900530079e+001,-2.70384818720473e+000
1.99053585276749e+003,2.66459576152694e+001,-4.17678028458795e+000
