Freq.	V(out)
Step Information: Run=1  (Run: 1/100)
1.58113883008419e+003	(2.73055878423995e+001dB,-2.16162461609203e+000°)
1.99053585276749e+003	(2.72976962996845e+001dB,-3.54434826414258e+000°)
2.50593616813636e+003	(2.72847022397828e+001dB,-5.11279669051918e+000°)
3.15478672240097e+003	(2.72638580734908e+001dB,-6.94749548853059e+000°)
3.97164117362141e+003	(2.72308066612883e+001dB,-9.14024704580846e+000°)
5.00000000000001e+003	(2.71787645529355e+001dB,-1.17962760322817e+001°)
6.29462705897085e+003	(2.70973555191815e+001dB,-1.50346693058710e+001°)
7.92446596230558e+003	(2.69710700456041e+001dB,-1.89853168491032e+001°)
9.97631157484441e+003	(2.67774989826947e+001dB,-2.37796044455013e+001°)
1.25594321575479e+004	(2.64858741045677e+001dB,-2.95317101326633e+001°)
1.58113883008419e+004	(2.60570485828136e+001dB,-3.63093353554511e+001°)
1.99053585276749e+004	(2.54464968963330e+001dB,-4.40995870787593e+001°)
2.50593616813637e+004	(2.46112166445094e+001dB,-5.27870291035810e+001°)
3.15478672240097e+004	(2.35187042273351e+001dB,-6.21666261730211e+001°)
3.97164117362142e+004	(2.21529259238057e+001dB,-7.19983209660976e+001°)
5.00000000000001e+004	(2.05125931949969e+001dB,-8.20753207605135e+001°)
6.29462705897085e+004	(1.86025775546816e+001dB,-9.22598155255733e+001°)
7.92446596230558e+004	(1.64248753924395e+001dB,-1.02462775020297e+002°)
9.97631157484442e+004	(1.39757571869214e+001dB,-1.12586804243631e+002°)
1.25594321575479e+005	(1.12511193431787e+001dB,-1.22476887688996e+002°)
1.58113883008419e+005	(8.25619468058599e+000dB,-1.31918600144498e+002°)
1.99053585276749e+005	(5.01238340378634e+000dB,-1.40689376926074e+002°)
2.50593616813637e+005	(1.55617456852662e+000dB,-1.48628020891501e+002°)
3.15478672240097e+005	(-2.06853236950886e+000dB,-1.55677956242539e+002°)
3.97164117362142e+005	(-5.81927701620413e+000dB,-1.61887923837591e+002°)
5.00000000000000e+005	(-9.66088421038634e+000dB,-1.67384991384343e+002°)
Step Information: Run=21  (Run: 21/100)
5.00000000000000e+000	(-4.29582633353222e+000dB,-1.51850323717485e+002°)
6.29462705897084e+000	(9.78502618974585e-001dB,-1.62604675605779e+002°)
7.92446596230557e+000	(5.93478407019937e+000dB,-1.75958652801969e+002°)
9.97631157484440e+000	(1.04533292580068e+001dB,1.68268601193616e+002°)
1.25594321575479e+001	(1.44163585197223e+001dB,1.50560418941688e+002°)
1.58113883008419e+001	(1.77349681441012e+001dB,1.31718451902526e+002°)
1.99053585276749e+001	(2.03761460455087e+001dB,1.12749445384635e+002°)
2.50593616813636e+001	(2.23738261830576e+001dB,9.46467601623651e+001°)
3.15478672240097e+001	(2.38162814165901e+001dB,7.81750266393682e+001°)
3.97164117362141e+001	(2.48182477965103e+001dB,6.37633408722877e+001°)
5.00000000000000e+001	(2.54936716692428e+001dB,5.15259510361180e+001°)
6.29462705897084e+001	(2.59391274432778e+001dB,4.13553293627229e+001°)
7.92446596230557e+001	(2.62284732949080e+001dB,3.30239505987273e+001°)
9.97631157484440e+001	(2.64144923036873e+001dB,2.62610204798909e+001°)
1.25594321575479e+002	(2.65332632562957e+001dB,2.07984955689778e+001°)
1.58113883008419e+002	(2.66087411897721e+001dB,1.63934958662294e+001°)
1.99053585276749e+002	(2.66565327680369e+001dB,1.28361214588888e+001°)
2.50593616813636e+002	(2.66866769343621e+001dB,9.94950169017890e+000°)
3.15478672240097e+002	(2.67055690541330e+001dB,7.58628267101146e+000°)
3.97164117362141e+002	(2.67172424603513e+001dB,5.62383396894137e+000°)
5.00000000000000e+002	(2.67241991177138e+001dB,3.95928181709608e+000°)
6.29462705897084e+002	(2.67279336756380e+001dB,2.50483074642114e+000°)
7.92446596230557e+002	(2.67292498038492e+001dB,1.18350559831579e+000°)
9.97631157484441e+002	(2.67284314564222e+001dB,-7.47107905275290e-002°)
1.25594321575479e+003	(2.67253040416180e+001dB,-1.33643412601823e+000°)
1.58113883008419e+003	(2.67191985881375e+001dB,-2.66823445063095e+000°)
1.99053585276749e+003	(2.67088128306713e+001dB,-4.13987667422244e+000°)
2.50593616813636e+003	(2.66919441050513e+001dB,-5.82747287106074e+000°)
3.15478672240097e+003	(2.66650486777693e+001dB,-7.81645220072883e+000°)
3.97164117362141e+003	(2.66225622812344e+001dB,-1.02040224851739e+001°)
5.00000000000001e+003	(2.65559062141898e+001dB,-1.31003807172046e+001°)
6.29462705897085e+003	(2.64521276429246e+001dB,-1.66272491041065e+001°)
7.92446596230558e+003	(2.62922360895293e+001dB,-2.09113882057804e+001°)
9.97631157484441e+003	(2.60495876092646e+001dB,-2.60699785644635e+001°)
1.25594321575479e+004	(2.56891971057031e+001dB,-3.21854892416045e+001°)
1.58113883008419e+004	(2.51694563505455e+001dB,-3.92723166964156e+001°)
1.99053585276749e+004	(2.44476608903055e+001dB,-4.72476103317896e+001°)
2.50593616813637e+004	(2.34888714437599e+001dB,-5.59288651984896e+001°)
3.15478672240097e+004	(2.22741543783679e+001dB,-6.50755812746268e+001°)
3.97164117362142e+004	(2.08025127230611e+001dB,-7.44627706321193e+001°)
5.00000000000001e+004	(1.90842996649353e+001dB,-8.39434911150413e+001°)
6.29462705897085e+004	(1.71301246534960e+001dB,-9.34613966614582e+001°)
7.92446596230558e+004	(1.49420889551694e+001dB,-1.03009086536787e+002°)
9.97631157484442e+004	(1.25121427316441e+001dB,-1.12559484069833e+002°)
1.25594321575479e+005	(9.82838151804809e+000dB,-1.22009335627546e+002°)
1.58113883008419e+005	(6.88598306746469e+000dB,-1.31169018409092e+002°)
1.99053585276749e+005	(3.69630344076028e+000dB,-1.39808904976793e+002°)
2.50593616813637e+005	(2.88351196959258e-001dB,-1.47735143005326e+002°)
3.15478672240097e+005	(-3.29764937956539e+000dB,-1.54848428065032e+002°)
3.97164117362142e+005	(-7.01965397702617e+000dB,-1.61159302095334e+002°)
5.00000000000000e+005	(-1.08410636188355e+001dB,-1.66768051171658e+002°)
Step Information: Run=22  (Run: 22/100)
5.00000000000000e+000	(-3.96237838062514e+000dB,-1.52119380377805e+002°)
6.29462705897084e+000	(1.28780590200961e+000dB,-1.63410119274280e+002°)
7.92446596230557e+000	(6.20254472536330e+000dB,-1.77267670033316e+002°)
9.97631157484440e+000	(1.06611135897350e+001dB,1.66514423709872e+002°)
1.25594321575479e+001	(1.45469273897324e+001dB,1.48458419114547e+002°)
1.58113883008419e+001	(1.77761200994754e+001dB,1.29406143888194e+002°)
1.99053585276749e+001	(2.03243617850849e+001dB,1.10386063382127e+002°)
2.50593616813636e+001	(2.22352597112753e+001dB,9.23806765861361e+001°)
3.15478672240097e+001	(2.36042756166944e+001dB,7.61148661122933e+001°)
3.97164117362141e+001	(2.45490523968532e+001dB,6.19671126915134e+001°)
5.00000000000000e+001	(2.51827449305671e+001dB,5.00078864264743e+001°)
6.29462705897084e+001	(2.55991693252366e+001dB,4.01007577834516e+001°)
7.92446596230557e+001	(2.58689829427223e+001dB,3.20035506447264e+001°)
9.97631157484440e+001	(2.60421550263445e+001dB,2.54408124627039e+001°)
1.25594321575479e+002	(2.61526025868358e+001dB,2.01455487947420e+001°)
1.58113883008419e+002	(2.62227420700445e+001dB,1.58786078129900e+001°)
1.99053585276749e+002	(2.62671344771581e+001dB,1.24347233811113e+001°)
2.50593616813636e+002	(2.62951285206555e+001dB,9.64166546667598e+000°)
3.15478672240097e+002	(2.63126730344314e+001dB,7.35634583535908e+000°)
3.97164117362141e+002	(2.63235175301220e+001dB,5.45991805957161e+000°)
5.00000000000000e+002	(2.63299878703118e+001dB,3.85283842730103e+000°)
6.29462705897084e+002	(2.63334748360757e+001dB,2.45027494780497e+000°)
7.92446596230557e+002	(2.63347290369673e+001dB,1.17795968615226e+000°)
9.97631157484441e+002	(2.63340210679909e+001dB,-3.15569170609767e-002°)
1.25594321575479e+003	(2.63311998033331e+001dB,-1.24234671976187e+000°)
1.58113883008419e+003	(2.63256613038691e+001dB,-2.51834854277323e+000°)
1.99053585276749e+003	(2.63162229968346e+001dB,-3.92650806030387e+000°)
2.50593616813636e+003	(2.63008800143083e+001dB,-5.53985300390495e+000°)
3.15478672240097e+003	(2.62764013090155e+001dB,-7.44043806637887e+000°)
3.97164117362141e+003	(2.62377033099239e+001dB,-9.72189027619976e+000°)
5.00000000000001e+003	(2.61769254869824e+001dB,-1.24909143955063e+001°)
6.29462705897085e+003	(2.60821462529297e+001dB,-1.58664964185955e+001°)
7.92446596230558e+003	(2.59357665580736e+001dB,-1.99746549240773e+001°)
9.97631157484441e+003	(2.57128341557911e+001dB,-2.49357271972938e+001°)
1.25594321575479e+004	(2.53800627675923e+001dB,-3.08414286565778e+001°)
1.58113883008419e+004	(2.48969212212630e+001dB,-3.77225602381475e+001°)
1.99053585276749e+004	(2.42203245611442e+001dB,-4.55173516952794e+001°)
2.50593616813637e+004	(2.33130192819110e+001dB,-5.40615988029779e+001°)
3.15478672240097e+004	(2.21524342645692e+001dB,-6.31210522182976e+001°)
3.97164117362142e+004	(2.07342937099015e+001dB,-7.24613091658939e+001°)
5.00000000000001e+004	(1.90676482660050e+001dB,-8.19167582411304e+001°)
6.29462705897085e+004	(1.71641428274979e+001dB,-9.14153591254696e+001°)
7.92446596230558e+004	(1.50282120594207e+001dB,-1.00946957033854e+002°)
9.97631157484442e+004	(1.26536720644833e+001dB,-1.10497200646158e+002°)
1.25594321575479e+005	(1.00284081883442e+001dB,-1.19984870837664e+002°)
1.58113883008419e+005	(7.14477589401474e+000dB,-1.29239129050173e+002°)
1.99053585276749e+005	(4.00976350929717e+000dB,-1.38034120327301e+002°)
2.50593616813637e+005	(6.48498983455569e-001dB,-1.46162215702231e+002°)
3.15478672240097e+005	(-2.90068581540831e+000dB,-1.53500518662524e+002°)
3.97164117362142e+005	(-6.59552240085995e+000dB,-1.60036750827645e+002°)
5.00000000000000e+005	(-1.03978820943672e+001dB,-1.65855486647769e+002°)
Step Information: Run=23  (Run: 23/100)
5.00000000000000e+000	(-4.13017406590833e+000dB,-1.51340982982768e+002°)
6.29462705897084e+000	(1.13295053777006e+000dB,-1.62387146603209e+002°)
7.92446596230557e+000	(6.06974837189026e+000dB,-1.75963755830121e+002°)
9.97631157484440e+000	(1.05635406227707e+001dB,1.68122417249470e+002°)
1.25594321575479e+001	(1.45011772417875e+001dB,1.50359656680084e+002°)
1.58113883008419e+001	(1.77989169019078e+001dB,1.31537237964838e+002°)
1.99053585276749e+001	(2.04271765645739e+001dB,1.12631944615548e+002°)
2.50593616813636e+001	(2.24200767914481e+001dB,9.46026460691447e+001°)
3.15478672240097e+001	(2.38635112713367e+001dB,7.81902940084077e+001°)
3.97164117362141e+001	(2.48692147286933e+001dB,6.38161698144475e+001°)
5.00000000000000e+001	(2.55489283636895e+001dB,5.15975473340629e+001°)
6.29462705897084e+001	(2.59981204407000e+001dB,4.14336223251676e+001°)
7.92446596230557e+001	(2.62903210831980e+001dB,3.31030030726452e+001°)
9.97631157484440e+001	(2.64783679816753e+001dB,2.63391534946248e+001°)
1.25594321575479e+002	(2.65985205126330e+001dB,2.08766232210403e+001°)
1.58113883008419e+002	(2.66749199945334e+001dB,1.64740499983773e+001°)
1.99053585276749e+002	(2.67233248388494e+001dB,1.29224911743937e+001°)
2.50593616813636e+002	(2.67538868929287e+001dB,1.00458229095905e+001°)
3.15478672240097e+002	(2.67730837897084e+001dB,7.69744665697172e+000°)
3.97164117362141e+002	(2.67850114351257e+001dB,5.75563550838587e+000°)
5.00000000000000e+002	(2.67922253582203e+001dB,4.11866762126389e+000°)
6.29462705897084e+002	(2.67962751573773e+001dB,2.70023416270246e+000°)
7.92446596230557e+002	(2.67980321739169e+001dB,1.42526886827524e+000°)
9.97631157484441e+002	(2.67978750254439e+001dB,2.26182756647523e-001°)
1.25594321575479e+003	(2.67957707539206e+001dB,-9.60583128442992e-001°)
1.58113883008419e+003	(2.67912685824458e+001dB,-2.19779588456158e+000°)
1.99053585276749e+003	(2.67834057144911e+001dB,-3.55056059288171e+000°)
2.50593616813636e+003	(2.67705076124561e+001dB,-5.08940580036326e+000°)
3.15478672240097e+003	(2.67498468156777e+001dB,-6.89330840529991e+000°)
3.97164117362141e+003	(2.67171043154215e+001dB,-9.05248362445368e+000°)
5.00000000000001e+003	(2.66655597870337e+001dB,-1.16704699135940e+001°)
6.29462705897085e+003	(2.65849358225908e+001dB,-1.48645228012293e+001°)
7.92446596230558e+003	(2.64598720899809e+001dB,-1.87625349511838e+001°)
9.97631157484441e+003	(2.62681768087264e+001dB,-2.34937474967860e+001°)
1.25594321575479e+004	(2.59793857439628e+001dB,-2.91701138985934e+001°)
1.58113883008419e+004	(2.55547586935783e+001dB,-3.58571327237339e+001°)
1.99053585276749e+004	(2.49502960491167e+001dB,-4.35398181835752e+001°)
2.50593616813637e+004	(2.41236774565281e+001dB,-5.21008118699400e+001°)
3.15478672240097e+004	(2.30433251472854e+001dB,-6.13335645073402e+001°)
3.97164117362142e+004	(2.16945059188481e+001dB,-7.09978764941031e+001°)
5.00000000000001e+004	(2.00776674548440e+001dB,-8.08904285438916e+001°)
6.29462705897085e+004	(1.81996299633971e+001dB,-9.08837936070405e+001°)
7.92446596230558e+004	(1.60638488501837e+001dB,-1.00908886626862e+002°)
9.97631157484442e+004	(1.36664356084545e+001dB,-1.10896689915236e+002°)
1.25594321575479e+005	(1.10005255396766e+001dB,-1.20721270182762e+002°)
1.58113883008419e+005	(8.06612794161433e+000dB,-1.30185389096929e+002°)
1.99053585276749e+005	(4.87865221258046e+000dB,-1.39062585125380e+002°)
2.50593616813637e+005	(1.47007408820921e+000dB,-1.47168772512023e+002°)
3.15478672240097e+005	(-2.11754199730348e+000dB,-1.54416888997623e+002°)
3.97164117362142e+005	(-5.84121961463156e+000dB,-1.60829026134686e+002°)
5.00000000000000e+005	(-9.66400514432070e+000dB,-1.66514785413591e+002°)
Step Information: Run=24  (Run: 24/100)
5.00000000000000e+000	(-5.70775989045873e+000dB,-1.46042005303690e+002°)
6.29462705897084e+000	(-3.12241643244757e-001dB,-1.56089247160167e+002°)
7.92446596230557e+000	(4.80667502065655e+000dB,-1.68674695594774e+002°)
9.97631157484440e+000	(9.53584104317260e+000dB,1.76264337941600e+002°)
1.25594321575479e+001	(1.37543989633760e+001dB,1.59061900233602e+002°)
1.58113883008419e+001	(1.73573634676506e+001dB,1.40383076091610e+002°)
1.99053585276749e+001	(2.02852688157481e+001dB,1.21169253893126e+002°)
2.50593616813636e+001	(2.25444133529837e+001dB,1.02451549610355e+002°)
3.15478672240097e+001	(2.42041746626534e+001dB,8.51131239316929e+001°)
3.97164117362141e+001	(2.53731608912910e+001dB,6.97254626181705e+001°)
5.00000000000000e+001	(2.61693541647306e+001dB,5.65202150323174e+001°)
6.29462705897084e+001	(2.66983136148530e+001dB,4.54631289163457e+001°)
7.92446596230557e+001	(2.70436165537278e+001dB,3.63601198737723e+001°)
9.97631157484440e+001	(2.72663475633867e+001dB,2.89470088813516e+001°)
1.25594321575479e+002	(2.74088693897124e+001dB,2.29477421278779e+001°)
1.58113883008419e+002	(2.74995728891771e+001dB,1.81051435561370e+001°)
1.99053585276749e+002	(2.75570660580480e+001dB,1.41934910315363e+001°)
2.50593616813636e+002	(2.75933657898695e+001dB,1.10209029361954e+001°)
3.15478672240097e+002	(2.76161492160794e+001dB,8.42676357019998e+000°)
3.97164117362141e+002	(2.76302707611978e+001dB,6.27714255805724e+000°)
5.00000000000000e+002	(2.76387532789941e+001dB,4.45970290691587e+000°)
6.29462705897084e+002	(2.76434177749750e+001dB,2.87876315165438e+000°)
7.92446596230557e+002	(2.76452674796911e+001dB,1.45074451609181e+000°)
9.97631157484441e+002	(2.76447011325221e+001dB,1.00022029290766e-001°)
1.25594321575479e+003	(2.76415985765039e+001dB,-1.24489414230533e+000°)
1.58113883008419e+003	(2.76352967096611e+001dB,-2.65494836264580e+000°)
1.99053585276749e+003	(2.76244522884127e+001dB,-4.20398567142556e+000°)
2.50593616813636e+003	(2.76067672385648e+001dB,-5.97207949211153e+000°)
3.15478672240097e+003	(2.75785305461893e+001dB,-8.04863732348082e+000°)
3.97164117362141e+003	(2.75339103638601e+001dB,-1.05349344352515e+001°)
5.00000000000001e+003	(2.74639206210772e+001dB,-1.35452853975717e+001°)
6.29462705897085e+003	(2.73550154805164e+001dB,-1.72053529962077e+001°)
7.92446596230558e+003	(2.71873900765146e+001dB,-2.16451531708847e+001°)
9.97631157484441e+003	(2.69333759338265e+001dB,-2.69836129036715e+001°)
1.25594321575479e+004	(2.65568673956163e+001dB,-3.33025090426854e+001°)
1.58113883008419e+004	(2.60152898324914e+001dB,-4.06127648828458e+001°)
1.99053585276749e+004	(2.52654197522548e+001dB,-4.88265747413822e+001°)
2.50593616813637e+004	(2.42722883244099e+001dB,-5.77582019508099e+001°)
3.15478672240097e+004	(2.30169111119606e+001dB,-6.71685881090193e+001°)
3.97164117362142e+004	(2.14973030258848e+001dB,-7.68376347529407e+001°)
5.00000000000001e+004	(1.97212844067671e+001dB,-8.66195923525326e+001°)
6.29462705897085e+004	(1.76958232862859e+001dB,-9.64455210504118e+001°)
7.92446596230558e+004	(1.54199726879244e+001dB,-1.06274619127394e+002°)
9.97631157484442e+004	(1.28857330211772e+001dB,-1.16028252120969e+002°)
1.25594321575479e+005	(1.00863223548182e+001dB,-1.25549864915219e+002°)
1.58113883008419e+005	(7.02669100814498e+000dB,-1.34619781526224e+002°)
1.99053585276749e+005	(3.72921795046266e+000dB,-1.43018392202688e+002°)
2.50593616813637e+005	(2.30951641133665e-001dB,-1.50596603382593e+002°)
3.15478672240097e+005	(-3.42491416807077e+000dB,-1.57312517167533e+002°)
3.97164117362142e+005	(-7.19766675009039e+000dB,-1.63225698822214e+002°)
5.00000000000000e+005	(-1.10542564686834e+001dB,-1.68467849751554e+002°)
Step Information: Run=25  (Run: 25/100)
5.00000000000000e+000	(-4.26531140059105e+000dB,-1.50103260316026e+002°)
6.29462705897084e+000	(1.03011558972264e+000dB,-1.60932322811140e+002°)
7.92446596230557e+000	(6.01053794405334e+000dB,-1.74301200502166e+002°)
9.97631157484440e+000	(1.05594090273282e+001dB,1.69951723611961e+002°)
1.25594321575479e+001	(1.45608940138624e+001dB,1.52280929210949e+002°)
1.58113883008419e+001	(1.79256660099547e+001dB,1.33453264563821e+002°)
1.99053585276749e+001	(2.06173168845278e+001dB,1.14446081377662e+002°)
2.50593616813636e+001	(2.26644723852375e+001dB,9.62416649945420e+001°)
3.15478672240097e+001	(2.41505027920798e+001dB,7.96152598530647e+001°)
3.97164117362141e+001	(2.51874416473039e+001dB,6.50195268559750e+001°)
5.00000000000000e+001	(2.58889403048269e+001dB,5.25929617000814e+001°)
6.29462705897084e+001	(2.63528064529404e+001dB,4.22455382461572e+001°)
7.92446596230557e+001	(2.66546639242627e+001dB,3.37591652681492e+001°)
9.97631157484440e+001	(2.68489701015502e+001dB,2.68663396067912e+001°)
1.25594321575479e+002	(2.69731404398088e+001dB,2.12986828683264e+001°)
1.58113883008419e+002	(2.70521032804246e+001dB,1.68112987719319e+001°)
1.99053585276749e+002	(2.71021377344880e+001dB,1.31917920125260e+001°)
2.50593616813636e+002	(2.71337342528719e+001dB,1.02609628470209e+001°)
3.15478672240097e+002	(2.71535884806096e+001dB,7.86960332554099e+000°)
3.97164117362141e+002	(2.71659360963924e+001dB,5.89383606874184e+000°)
5.00000000000000e+002	(2.71734224347508e+001dB,4.23020033905654e+000°)
6.29462705897084e+002	(2.71776555537578e+001dB,2.79100131861789e+000°)
7.92446596230557e+002	(2.71795462181205e+001dB,1.50008266439251e+000°)
9.97631157484441e+002	(2.71795018094049e+001dB,2.89010949739278e-001°)
1.25594321575479e+003	(2.71775136065824e+001dB,-9.06414020005328e-001°)
1.58113883008419e+003	(2.71731556857698e+001dB,-2.14943295685664e+000°)
